State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice
VA,Staunton,Jersey St,24401,3,3,1468,149.8637602,0.43,210300,1650,38.14563,-79.087234,220000
VA,Norfolk,Jerrylee Dr,23518,3,2,1252,233.2268371,0,292800,1949,36.923645,-76.20297,292000
VA,North Chesterfield,Turner Rd,23234,2,1,1484,188.6785714,1.711,,,37.450985,-77.50995,279999
VA,Roanoke,Garst Mill Rd SW,24018,3,3,1919,130.2761855,0.22,235600,2100,37.246365,-80.00624,250000
VA,Mechanicsville,Ford Ave,23111,3,2,2264,154.1519435,0.436,358100,2230,37.609642,-77.38431,349000
VA,Staunton,Mulberry St,24401,2,1,1168,214.0410959,0.17,248900,1450,38.153156,-79.103424,250000
VA,Fries,Opossum Hollow Ln,24330,5,1,2120,94.29245283,6.34,,1535,36.70186,-81.01829,199900
VA,Martinsville,Mulberry Rd,24112,4,3,3960,50.47979798,3.25,186200,3699,36.673347,-79.85685,199900
VA,Brookneal,Earl St,24528,5,2,1781,89.72487367,0.15,,,37.054493,-78.94575,159800
VA,Winchester,Laurel Grove Rd,22602,4,3,2240,245.4910714,5.04,544000,2498,39.11744,-78.29134,549900
VA,Portsmouth,Spratley St,23704,3,2,1437,187.8914405,0.15,273900,1794,36.844124,-76.320335,270000
VA,Duffield,Clinch River Hwy,24244,3,2,1680,145.8333333,1,227000,1400,36.688347,-82.710915,245000
VA,Chester Gap,Foggy Ln,22623,3,1,1000,299,0.77,294600,1400,38.851,-78.13224,299000
VA,Falmouth,Musselman Rd,22405,2,1,1337,112.1914734,0.472979798,150800,2120,38.33411,-77.49548,150000
VA,Suffolk,Linden Ave,23434,4,3,2568,136.2924455,0.37,348200,2700,36.72792,-76.592186,349999
VA,Danville,Glen Oak Dr,24541,4,2,2105,56.53206651,0.1991,,,36.5661,-79.43274,119000
VA,Fredericksburg,Streamview Dr,22405,3,4,2290,176.8558952,0.068181818,403900,2400,38.32928,-77.49526,405000
VA,North Chesterfield,Philray Rd,23236,4,3,2476,137.2980614,0.357,355100,2466,37.485947,-77.574814,339950
VA,Fredericksburg,Old Plank Rd,22407,3,2,1596,256.8922306,0.980004591,408400,2350,38.28635,-77.57197,410000
VA,Lynchburg,Burnt Bridge Rd,24503,4,4,3264,91.88112745,0.664302112,,,37.44186,-79.218575,299900
VA,Fredericksburg,Seneca Ter,22401,3,4,2576,159.1614907,0.4133,407600,2600,38.290977,-77.5007,410000
VA,Newport,Greenbrier Ridge Ln,24128,3,2,1440,186.8055556,3.44,269100,1200,37.281174,-80.51807,269000
VA,Hillsville,Westover Rd,24343,4,3,1872,149.0384615,0.665,277300,900,36.735924,-80.698006,279000
VA,Henrico,Capri Rd,23229,3,2,2444,157.5286416,0.2781,399000,2628,37.624653,-77.57393,385000
VA,Pulaski,Valley St,24301,5,2,2396,75.08347245,0.15,,,37.042267,-80.78524,179900
VA,Remington,Davis Rd,22734,4,4,2900,162.0344828,0.77151056,469000,3200,38.53072,-77.79122,469900
VA,Waynesboro,Lyndhurst Rd,22980,4,2,2120,174.4811321,4.04,366500,2749,38.0389,-78.94194,369900
VA,Nokesville,Fleetwood Dr,20181,3,2,3012,182.5697211,1.2397,481900,2700,38.64002,-77.54394,549900
VA,Colonial Heights,Dogwood Dr,23834,4,2,1471,203.9089055,0.17,259800,1749,37.269794,-77.39189,299950
VA,Louisa,Clear Water Ln,23093,3,2,2512,139.3312102,,311500,2400,38.11035,-78.03448,350000
VA,Manassas,Kershaw Ct,20110,2,3,1260,269.1428571,0.034435262,340100,2199,38.75788,-77.49625,339120
VA,Centreville,Travis Edward Way #5123B,20120,2,2,1202,322.7953411,,,,38.84831,-77.41094,388000
VA,Virginia Beach,Alameda Dr,23456,5,3,3037,209.0879157,0,644000,2900,36.737934,-76.08429,635000
VA,Suffolk,Kristen Ln,23434,3,3,1368,211.2573099,0,289700,1700,36.773617,-76.57413,289000
VA,Waynesboro,Pine Ave,22980,4,2,2494,174.4186047,,320200,1999,38.065216,-78.89719,435000
VA,Charlottesville,Tennis Dr,22901,3,2,1718,229.9185099,0.21,396500,2350,38.081882,-78.48598,395000
VA,Winchester,Wilkins Dr,22602,4,3,2288,168.2692308,0.23,386200,2298,39.179,-78.14222,385000
VA,Henrico,Wistar St,23294,3,2,1683,216.8746286,0.2898,371400,2299,37.61668,-77.53383,365000
VA,Danville,Virginia Ave,24541,4,3,2812,113.4423898,0.2228,,,36.574757,-79.41059,319000
VA,Norfolk,Norview Ave,23513,4,2,1800,138.3333333,0,248700,1975,36.889626,-76.24177,249000
VA,Elliston,Lafayette Rd,24087,3,1,2392,53.92976589,0.55,124300,1599,37.236984,-80.20973,129000
VA,Chantilly,Gunnery Sq,20152,3,4,1650,315.1515152,0.039990817,521800,2650,38.92303,-77.52772,520000
VA,Hampton,Mockingbird Ln,23669,4,3,2487,150.7840772,0.29,379300,2500,37.05155,-76.35468,375000
VA,Norfolk,Longwood Dr,23508,3,1,1599,137.5859912,0.12,227400,1994,36.888596,-76.31413,220000
VA,Chesapeake,Appaloosa Trl,23323,4,3,2578,149.3405741,0,381500,2850,36.733177,-76.359695,385000
VA,Suffolk,Gauntlet Way,23434,4,2,1422,210.9001406,0,300400,1700,36.778423,-76.592735,299900
VA,Aldie,Wind River Dr,20105,4,4,3845,227.5682705,0.2,875900,3794,38.93211,-77.54681,875000
VA,Henrico,Borden Rd,23229,3,2,1578,347.9087452,0.2307,545100,2316,37.590878,-77.537155,549000
VA,Williamsburg,Williamson Dr,23188,3,2,1460,204.7945205,0.46,291200,1994,37.320206,-76.7873,299000
VA,Virginia Beach,Kings Arms Dr,23452,3,2,1208,206.8708609,0,251600,1934,36.81317,-76.08053,249900
VA,Manassas Park,Kirby St,20111,3,4,2282,175.2848379,,411300,2700,38.775852,-77.46366,400000
VA,Franklin,Walnut St,23851,3,2,1795,55.6545961,0,99100,1616,36.670017,-76.92169,99900
VA,Fancy Gap,Countytop Ln,24328,3,2,1512,155.4232804,1.75,,1689,36.681293,-80.74832,235000
VA,Williamsburg,Richard Grv N,23185,3,2,1491,170.9590879,0.509,251300,1999,37.246113,-76.76677,254900
VA,Sterling,Brookside Ln,20165,5,3,3412,237.9832943,0.239990817,,3449,39.03051,-77.36212,811999
VA,Newport News,Allison Rd,23602,3,2,1875,176,0.3,334400,2194,37.107597,-76.5266,330000
VA,Mineral,Old Apple Grove Rd,23117,4,4,2012,198.7574553,6.82,392300,2199,37.898975,-77.87375,399900
VA,Chesapeake,White Cedar Dr,23323,4,2,1789,215.2040246,0.28,388600,2416,36.73412,-76.35332,385000
VA,Chesapeake,Aleck Way,23323,4,3,2916,171.4677641,0.35,502600,3200,36.760723,-76.31611,500000
VA,Henrico,Neblett Ct,23231,4,3,2086,153.4036433,0.2992,317400,2800,37.469826,-77.39348,320000
VA,Leesburg,Harmony Church Rd,20175,2,2,1800,347.2222222,3,625500,3287,39.09915,-77.64738,625000
VA,Chesterfield,Malbon Way,23832,5,3,2276,170.913884,0.235,,2450,37.45632,-77.53256,389000
VA,Salem,Little Bear Rd,24153,4,2,1736,143.4331797,0.5,247900,1895,37.28234,-80.145256,249000
VA,Norfolk,Westminster Ave,23502,4,3,2022,172.1068249,0,349800,1994,36.841743,-76.23644,348000
VA,Richmond,Rogers St,23223,4,2,1334,172.4137931,0.1162,232100,1844,37.54916,-77.41272,230000
VA,Elkton,Pine Mountain Ln,22827,3,1,1238,80.77544426,0.77,97900,1294,38.33902,-78.6998,100000
VA,Hardy,Moorman Rd,24101,3,2,2526,130.621536,0.95,,,37.215267,-79.79236,329950
VA,Virginia Beach,Indiana Ave,23454,4,3,1698,259.0694935,0,440500,2400,36.839794,-76.01446,439900
VA,Richmond,Lorraine Ave,23227,2,1,1163,335.2966466,0.1561,423600,1749,37.59547,-77.45492,389950
VA,Suffolk,Carolina Rd,23434,5,3,2640,90.87121212,0.82,241700,2800,36.63691,-76.61128,239900
VA,Williamsburg,Nottingham Rd,23185,4,3,2566,174.2010912,1.29,,,37.28933,-76.65975,447000
VA,South Boston,N Main St,24592,4,2,1832,48.58078603,0.3,82700,1500,36.71632,-78.902756,89000
VA,Heathsville,Pine Point Dr,22473,2,2,1248,94.95192308,0.4,113900,1594,37.97983,-76.44367,118500
VA,Glen Allen,Coachmans Landing Ct,23059,5,5,3924,178.3766565,0.1602,710700,3729,37.65853,-77.607605,699950
VA,Newport News,Rock Crest Ct APT 303,23602,2,2,1110,167.5675676,0,184400,1550,37.116547,-76.49723,186000
VA,Fairfax,Cerromar Pl,22030,5,5,4595,250.250272,0.160812672,1149700,4200,38.84714,-77.38386,1149900
VA,Gate City,Clyde Williams Ave,24251,6,3,5036,75.43685465,7.02,379400,3315,36.63688,-82.57635,379900
VA,Mechanicsville,Foxlair Dr,23111,3,2,1208,264.8592715,0.332,327300,1888,37.62197,-77.34172,319950
VA,Palmyra,Jefferson Dr,22963,3,2,1541,227.1252433,0.34,349200,2100,37.911125,-78.33187,350000
VA,Chesapeake,Fiddlestick Arch,23320,4,3,2603,236.2658471,0,615200,3290,36.72924,-76.20346,615000
VA,Timberville,Garrett Cir,22853,2,2,1120,209.8214286,0.130004591,233600,1250,38.639168,-78.772514,235000
VA,Franklin,Rebecca St,23851,3,3,1863,80.51529791,0.918,144500,1800,36.700657,-76.9583,150000
VA,Suffolk,Shoulders Hill Rd,23435,3,3,1900,186.7894737,0.46,353400,2199,36.827637,-76.463936,354900
VA,Church Road,Courthouse Rd,23833,5,2,2392,167.2236622,3,384100,1849,37.179405,-77.63826,399999
VA,Palmyra,Cove Cir,22963,4,3,2760,140.942029,0.33,,,37.90885,-78.29688,389000
VA,Broadway,Moonrise Ln,22815,3,2,1326,226.0935143,5.02,,,38.66901,-78.87122,299800
VA,Amelia Court House,Military Rd,23002,4,2,2044,193.2485323,4.21,395700,1400,37.241947,-77.881035,395000
VA,Bedford,Huntington Dr,24523,3,2,1782,124.8597082,3.3,,,37.241955,-79.55099,222500
VA,Warsaw,Islington Rd,22572,4,1,1372,116.6180758,6.94,145400,1594,37.937843,-76.76418,160000
VA,Suffolk,Ruger Ct,23434,4,3,3036,151.4822134,0,460600,3099,36.776955,-76.57119,459900
VA,Virginia Beach,Alishire Ct,23464,4,3,2078,211.2608277,0.2039,444400,2600,36.80535,-76.17365,439000
VA,Charlottesville,Still Meadow Ave,22901,5,4,4003,214.5890582,0.36,858500,3446,38.087757,-78.44942,859000
VA,Richmond,Monument Ave,23226,3,2,1428,315.1260504,0.2394,470800,2281,37.591984,-77.52487,450000
VA,Virginia Beach,Mulligan Dr,23462,2,3,1458,195.473251,0,286500,1994,36.823956,-76.14605,285000
VA,Norfolk,Halstead Ave,23502,3,2,1452,185.9504132,0.1336,274000,2299,36.871918,-76.22666,270000
VA,Midlothian,Deer Thicket Ct,23112,3,3,1608,205.2238806,0.297,341700,2100,37.402798,-77.65672,330000
VA,Ashburn,Fenwick Dr,20147,4,4,3504,260.2739726,0.280004591,912900,4069,39.04182,-77.46678,912000
VA,Lynchburg,Flat Creek Ln,24501,3,2,1440,165.9722222,3.007988981,229700,1660,37.291107,-79.20489,239000
VA,Seaford,Kenneth Dr,23696,3,2,1540,259.0909091,0.56,394200,1999,37.195053,-76.4279,399000
VA,Lyndhurst,Kingswood Ct,22952,2,1,1024,195.3125,0.55,199000,1575,38.024002,-78.93818,200000
VA,Lanexa,Tbd Rockahock Road New Kent,23089,3,2,1596,243.7343358,2.5,375100,2199,37.422344,-76.90581,389000
VA,Louisa,Waltons Store Rd,23093,3,2,1768,164.0271493,6.06,281800,1361,37.86878,-77.98638,290000
VA,Lynchburg,Lakeview Dr,24502,3,1,1067,196.8134958,0.342998163,211300,1700,37.347015,-79.21141,210000
VA,Chantilly,King Charles Dr,20151,3,3,1869,352.5949706,0.171556474,660700,2999,38.89133,-77.4151,659000
VA,Toano,Racefield Dr,23168,3,2,1300,146.1538462,0.78,,,37.425884,-76.83876,190000
VA,Sperryville,Oventop Mountain Ln,22740,3,2,2016,292.1626984,5,586800,2700,38.65655,-78.24282,589000
VA,Waynesboro,W 12th St,22980,3,2,1208,180.0496689,0.19,216000,1394,38.06452,-78.89038,217500
VA,Norfolk,Fort Worth Ave APT 212,23505,2,2,1100,122.7272727,0.04,133700,1500,36.916836,-76.2632,135000
VA,Marshall,Free State Rd,20115,4,4,2895,241.7958549,5.789,680700,3532,38.79922,-77.90913,699999
VA,Woodbridge,Starling Ct,22193,3,4,2266,184.0247132,0.063682277,,,38.63066,-77.34401,417000
VA,Newport News,11th St,23607,4,2,1625,153.8461538,0,250500,1792,36.9757,-76.40404,250000
VA,Winchester,W Whitlock Ave,22601,5,4,3638,134.6619021,0.192791552,485700,2275,39.1748,-78.17633,489900
VA,Midlothian,Ridge Creek Rd,23112,3,2,1538,217.8153446,0.172,346200,2100,37.45092,-77.6693,335000
VA,Fredericksburg,Whispering Oaks Ln,22406,3,2,2328,170.9621993,1.0294,390300,2483,38.47156,-77.60877,398000
VA,Herndon,Springtide Pl,20170,3,3,1320,352.2727273,0.060606061,466500,2450,38.96657,-77.40633,465000
VA,Bristol,Chaseland Trl,24201,3,2,1714,116.6277713,2.1,,,36.600586,-82.16515,199900
VA,Virginia Beach,Gotham Rd,23452,3,3,1528,251.9633508,0.24,393900,2400,36.844273,-76.10719,385000
VA,Richmond,Jahnke Rd,23225,3,2,1476,220.1829268,0.2583,342000,2234,37.52009,-77.507286,324990
VA,North Dinwiddie,Sparrow Ct,23803,3,2,1556,187.6606684,0.4,293100,1825,37.21896,-77.49566,292000
VA,Charlottesville,7th St SW,22903,2,1,936,287.3931624,0.06,253300,1654,38.02986,-78.490456,269000
VA,Roanoke,Sierra Dr,24012,4,2,3199,78.13379181,1,250600,1898,37.3293,-79.96013,249950
VA,Richmond,E Brookland Park Blvd,23222,3,3,1592,219.8486181,0.0973,363500,4879,37.569893,-77.42037,349999
VA,Bedford,Aurora Ln,24523,2,2,1772,138.2336343,2.54,230400,1599,37.285698,-79.53542,244950
VA,Chesterfield,Old Brompton Rd,23832,5,3,3152,144.3527919,0.646,449600,3068,37.386795,-77.67417,455000
VA,Portsmouth,Cabot St,23702,3,2,1071,158.7301587,0,171900,1500,36.799824,-76.3354,170000
VA,Suffolk,Woods Pkwy,23434,4,3,2401,162.4323199,0,390400,2645,36.748722,-76.552,390000
VA,Bedford,Dove Tale Ln,24523,4,3,2992,157.052139,14.18000459,,,37.429256,-79.54234,469900
VA,Hampton,Victoria Blvd,23661,3,2,1552,144.9742268,0,225900,1665,37.003044,-76.38489,225000
VA,Harrisonburg,Madison St,22802,4,2,1170,187.9487179,0.14,211200,1550,38.457794,-78.86276,219900
VA,South Hill,W Main St,23970,2,1,624,232.3717949,0.14,142400,1099,36.7269,-78.13629,145000
VA,Christiansburg,Flint Dr,24073,3,3,1723,174.0568775,0.51,303200,1800,37.12736,-80.385315,299900
VA,Woodbridge,Meridian Dr,22191,3,2,1299,300.2309469,0.22979798,379200,2228,38.63802,-77.25405,390000
VA,Chesterfield,Claypoint Rd,23832,3,2,2261,176.8907563,1.589,412900,2495,37.406963,-77.59969,399950
VA,Chesapeake,Banff Ct,23320,5,4,2822,203.7562013,0,575800,3269,36.740513,-76.180595,575000
VA,Staunton,Stiles Cir,24401,3,1,1188,197.3905724,1,,,38.183044,-78.91865,234500
VA,Dyke,Davis Shop Rd,22935,3,2,1270,369.2913386,5,477400,2199,38.213413,-78.56194,469000
VA,Charles City,Wilcox Neck Rd,23030,3,3,2392,194.3979933,,465300,2749,37.367744,-76.91615,465000
VA,Midland,Old Carolina Rd,22728,3,2,1710,263.0994152,1.666,448400,2907,38.60206,-77.72477,449900
VA,Forest,Waterlick Rd,24551,3,2,2592,94.86882716,0.819995409,,,37.331253,-79.25296,245900
VA,Norfolk,Granby St,23504,4,2,2494,100.2405774,0.188613407,249600,2500,36.87747,-76.282295,250000
VA,Norfolk,Runnymede Rd,23505,4,3,2350,195.7446809,0,462200,2500,36.91463,-76.30013,460000
VA,Stanardsville,Thisdell Trce,22973,2,1,768,423.1770833,6.83,312600,1265,38.34847,-78.42424,325000
VA,Charlottesville,Bennington Rd,22901,3,2,1320,231.0606061,0.1,305300,2094,38.06675,-78.50151,305000
VA,Roseland,Rhue Hollow Ln,22967,3,2,960,229.0625,0.919995409,,,37.860703,-78.94239,219900
VA,Bracey,Dogwood Dr,23919,3,2,1394,150.6456241,0.46,206500,1494,36.57612,-78.055084,210000
VA,Stafford,Dewey Dr,22554,3,2,1400,278.5,0.32768595,395200,2294,38.46715,-77.38063,389900
VA,Roanoke,Ben St NW,24017,3,2,1693,132.8706438,0.26,226400,1714,37.31953,-79.9955,224950
VA,Stafford,Chadwick Dr,22556,4,4,3394,195.344726,0.185697888,,,38.48077,-77.4178,663000
VA,Charlottesville,Shelby Dr,22901,2,2,1746,249.7136312,0.46,391700,2500,38.06289,-78.49575,436000
VA,Winchester,Bluebird Trl,22602,3,2,1364,235.3372434,0.52,315800,1994,39.15893,-78.39504,321000
VA,Virginia Beach,Wiigwaas Ln,23451,2,2,1400,241.0714286,0,338200,1975,36.85531,-75.9838,337500
VA,Petersburg,Guarantee St,23803,4,2,2252,13.32149201,0.2659,187600,1800,37.225204,-77.40995,30000
VA,Madison,Revenooer Rd,22727,3,2,1400,232.1428571,1.69,311400,2199,38.410976,-78.38432,325000
VA,Richmond,M St,23223,3,3,2213,316.2675102,0.1088,722300,3416,37.53022,-77.40808,699900
VA,Big Stone Gap,Albemarle St E,24219,3,2,1430,66.03706294,0.3,,1150,36.872204,-82.76906,94433
VA,Christiansburg,White Pine Dr,24073,3,1,1500,159.9993333,0.581,227500,1495,37.142696,-80.335754,239999
VA,Stafford,Nina Cv,22554,6,4,3201,156.1699469,0.56,498900,3200,38.45597,-77.40207,499900
VA,Bluemont,Skyhorse Ln,20135,3,2,2907,256.2779498,8,755000,3351,39.08445,-77.87246,745000
VA,Wytheville,Windy Way Ln,24382,3,1,1114,157.0915619,0.4,174400,1500,36.92425,-81.209015,175000
VA,Winchester,Brookland Ct APT 5,22602,2,2,1173,204.5183291,,228600,1500,39.18166,-78.1289,239900
VA,Henrico,Dalmain Dr,23228,3,1,975,287.0769231,0.3046,296000,1579,37.623974,-77.48588,279900
VA,Ridgeway,Horsepasture Price Rd,24148,2,2,1270,165.2755906,2.34,,1394,36.60022,-79.95018,209900
VA,Fairfax,Franklin Manor Ct,22033,5,5,5370,218.8081937,0.339049587,,,38.90105,-77.401985,1175000
VA,Lancaster,Coleman Ln,22503,2,1,896,117.1875,2,,,37.734535,-76.533455,105000
VA,Bristol,Chaseland Trl,24201,3,1,1435,69.61672474,0.32,,,36.601097,-82.16568,99900
VA,Mouth Of Wilson,Woodcrest Rd,24363,1,1,1056,246.1174242,24.59,236000,1500,36.64663,-81.3815,259900
VA,Moneta,Minton Cir,24121,3,2,1400,242.7857143,0.814990817,,,37.12598,-79.64101,339900
VA,Crozet,Three Notch D Rd,22932,3,1,1182,279.1878173,0.36,331200,1749,38.07135,-78.6768,330000
VA,Stafford,Blueridge Ct,22554,3,3,1376,217.9505814,0.048484848,347400,2070,38.47,-77.43692,299900
VA,Springfield,Lauren Dr,22153,3,4,2751,261.7230098,0.153007346,724700,3200,38.75218,-77.2436,720000
VA,Fairfax,Robin Ridge Ct,22031,3,3,1158,551.8134715,0.171556474,643800,3194,38.86781,-77.24007,639000
VA,Locust Grove,Lakeview Pkwy,22508,4,2,1662,216.0048135,0.32,357600,2350,38.34918,-77.75134,359000
VA,Henrico,Melissie Ct,23238,4,4,2260,212.3893805,0.2655,490900,2518,37.614937,-77.583496,480000
VA,Midlothian,Middlewood Rd,23113,4,3,2645,243.8563327,0.958,652800,3935,37.536705,-77.62177,645000
VA,Abingdon,Sugar Cove Rd,24210,3,3,1827,158.7301587,2,,,36.804756,-82.03369,290000
VA,Woodbridge,Aegean Ter,22192,2,3,1152,256.0763889,,319000,1900,38.70394,-77.30878,295000
VA,Pound,Sock Rd,24279,2,2,1646,85.05467801,1.31,127000,1300,37.100014,-82.56635,140000
VA,Rhoadesville,Red Fox Ln,22542,3,2,1152,225.6944444,3.03,254900,1949,38.33252,-77.86261,260000
VA,Virginia Beach,Lake Shores Rd,23455,3,2,1500,326.6,1.0937,497600,2197,36.905357,-76.16136,489900
VA,Draper,Stillwell Rd,24324,3,2,2736,93.20175439,21.32,249300,2299,36.939526,-80.81721,255000
VA,Clifton,Wycklow Dr,20124,6,5,5364,288.0313199,5.3352,1544500,3994,38.794712,-77.385086,1545000
VA,Herndon,Exbury St,20170,3,3,1549,418.3344093,0.196854913,635100,2999,38.99331,-77.37177,648000
VA,Front Royal,Poe Dr,22630,3,1,1077,213.463324,0.555991736,,,38.95526,-78.24365,229900
VA,New Kent,Buckhunt Ln,23124,3,2,1444,242.3476454,0.58,,,37.54482,-77.11099,349950
VA,Collinsville,James St,24078,3,2,1484,104.4474394,0.367,154100,1300,36.72249,-79.91872,155000
VA,Norfolk,Norvella Ave,23513,4,2,1628,178.1326781,0.2314,294300,1988,36.88864,-76.23155,290000
VA,Milford,Gether Ln,22514,3,2,1200,149.9166667,2.014,175600,1190,37.9142,-77.20765,179900
VA,Midlothian,Gorham Ct,23114,4,3,2636,165.0037936,0.12,443800,2897,37.48218,-77.661766,434950
VA,Quinton,Davis Glade Ct,23141,4,3,2420,181.7768595,0.67,442900,2800,37.530117,-77.16629,439900
VA,Lynchburg,Warwick Ln,24503,5,4,2889,117.3416407,0.174403122,,,37.43553,-79.17336,339000
VA,Lynchburg,5th St,24504,4,2,3100,122.5483871,0.519995409,,,37.41437,-79.15167,379900
VA,Virginia Beach,Five Forks Rd,23455,3,3,2029,246.4268112,0.2586,506500,2875,36.87942,-76.14031,500000
VA,Chatham,Hedrick Dr,24531,4,2,2194,84.27529626,0.36,,,36.813328,-79.38841,184900
VA,Suffolk,Rosewood Dr,23434,3,2,1759,150.6537806,0,265800,1717,36.677097,-76.61804,265000
VA,Toano,Branchs Pond Rd,23168,3,2,1511,215.0893448,1.05,332500,1999,37.370914,-76.81446,325000
VA,Richmond,Lanewood Dr,23234,3,2,1424,207.127809,0.1928,296500,1650,37.47897,-77.45185,294950
VA,Roanoke,Day Ave SW,24016,3,2,2406,112.19867,0.15,270600,1599,37.2688,-79.95667,269950
VA,Hurt,Roark Mill Rd,24563,3,2,1188,141.4141414,0.460009183,,,37.057835,-79.279076,168000
VA,Leesburg,Cedargrove Pl SW,20175,4,3,3402,249.8530276,0.2,849800,3737,39.08807,-77.58951,850000
VA,Henrico,Repp Cir,23075,3,2,1060,140.0943396,0.0577,,,37.533665,-77.311035,148500
VA,North Chesterfield,Esquire Rd,23235,3,3,1988,176.0311871,0.3205,370200,2400,37.52414,-77.6001,349950
VA,King George,Magnolia Ln,22485,3,3,2200,209.0909091,2.432,458800,2600,38.29883,-77.3085,460000
VA,Richmond,Florida Ave,23222,3,2,1542,119.9740597,0.1125,193600,1454,37.578873,-77.419716,185000
VA,Hillsville,Double Cabin Rd,24343,4,3,2206,140.5258386,0.89,309200,1994,36.831665,-80.716385,310000
VA,Ashburn,Waterberry Ter,20148,3,4,3080,239.9350649,0.05,,,39.00095,-77.50605,739000
VA,Linden,Ulysses Way,22642,3,2,1776,197.0720721,0.689003673,342300,2199,38.92534,-78.08142,350000
VA,Chesapeake,Partridge Ave,23324,3,2,1152,151.9097222,0.09,175600,1798,36.823387,-76.26397,175000
VA,Heathsville,Jessie Dupont Memorial Hwy,22473,3,2,1200,162.0833333,2,,1999,37.81611,-76.37787,194500
VA,Richmond,Archdale Rd,23235,4,3,3092,145.5206986,0.4655,472200,2700,37.540546,-77.54491,449950
VA,Fredericksburg,Oat Lands Pl,22408,5,3,3238,152.8721433,0.532943067,,,38.235355,-77.469246,495000
VA,Richmond,Cherokee Rd,23235,3,3,2526,276.7220903,,,,37.554985,-77.56692,699000
VA,Glen Allen,Running Creek Rd,23060,3,3,1728,214.0914352,0.2038,365100,1993,37.64866,-77.46997,369950
VA,Williamsburg,Bertier Ct,23185,3,3,2377,209.9284813,0.21,491700,3042,37.255993,-76.71181,499000
VA,Richmond,Stockton St,23224,3,1,1190,213.8655462,,263800,1532,37.508797,-77.45941,254500
VA,Dumfries,Village Pkwy,22026,3,2,1536,91.08072917,,,,38.57737,-77.32119,139900
VA,Norfolk,Larkin St,23513,3,3,1258,205.0874404,0,265500,1700,36.871803,-76.24365,258000
VA,Lexington,Big Hill Rd,24450,4,3,2180,172.0183486,2.07,376500,1999,37.865086,-79.55125,375000
VA,Ferrum,Whippoorwill Ridge Ln,24088,3,2,1904,69.85294118,5,122400,1599,36.9277,-80.0617,133000
VA,Front Royal,Poe Hill Rd,22630,3,3,2948,184.8710991,7.11,543700,3470,38.855,-78.21809,545000
VA,Virginia Beach,Brittlebank Dr,23462,4,4,2283,168.6377573,0,386800,2613,36.807613,-76.11641,385000
VA,Broad Run,Mountain Rd,20137,3,2,2285,271.3347921,5.194,,3300,38.84305,-77.69763,620000
VA,Midlothian,Whirlaway Mews,23112,3,3,1832,196.5065502,0.357,,2295,37.388954,-77.65455,360000
VA,Poquoson,A Rens Rd,23662,4,4,3900,201.2820513,1.56,788500,4285,37.13677,-76.37755,785000
VA,Manassas,Maplewood Dr,20111,3,2,3818,153.221582,0.666988062,,,38.78124,-77.44269,585000
VA,Petersburg,Summit St,23803,2,1,725,220.6896552,0.2296,,995,37.215706,-77.439804,160000
VA,Suffolk,Peachwood Ct,23434,4,3,2102,178.4015224,0.29,378100,2695,36.74886,-76.557236,375000
VA,Centreville,Rocky Run Dr,20120,3,3,1760,357.3863636,0.265977961,633000,3350,38.84974,-77.44813,629000
VA,Courtland,Shady Brook Trl,23837,3,2,1140,219.2105263,0.48,251100,1500,36.658875,-77.0049,249900
