Product,Price,Date
iPhone 16 Pro Max (512GB),"47,832,890",2024-02-21
Samsung Galaxy Z Fold6 12GB/512GB,"43,747,302",2023-09-30
Samsung Galaxy Z Fold6 12GB/1TB,"47,769,507",2024-09-11
Samsung Galaxy Z Flip6 12GB/256GB,"32,528,983",2023-08-20
iPhone 16 Pro Max,"48,225,495",2024-06-22
Samsung Galaxy Z Fold6 12GB/1TB,"46,102,292",2024-06-09
iPhone 16 Plus,"32,171,653",2024-07-01
iPhone 16 Pro Max,"46,932,509",2024-03-04
iPhone 16 Plus (256GB),"34,554,482",2023-09-03
iPhone 16 (256GB),"28,234,496",2024-05-14
iPhone 16 Plus (256GB),"35,234,593",2024-01-04
iPhone 16 Pro,"35,646,889",2023-12-14
iPhone 16 Pro (256GB),"37,569,319",2024-05-11
iPhone 16 (256GB),"31,981,726",2023-10-18
Samsung Galaxy Z Flip6 12GB/512GB,"32,926,440",2024-08-08
iPhone 16 Pro (256GB),"35,471,477",2023-11-13
Samsung Galaxy Z Flip6 12GB/512GB,"34,322,804",2023-09-13
iPhone 16 Plus (256GB),"35,509,903",2023-08-02
iPhone 16 Plus (256GB),"32,443,948",2024-07-30
Samsung Galaxy Z Fold6 12GB/512GB,"42,422,371",2023-07-31
iPhone 16,"28,922,501",2023-09-22
Samsung Galaxy Z Fold6 12GB/1TB,"46,446,309",2024-08-20
iPhone 16 Pro Max (512GB),"45,736,121",2023-08-21
iPhone 16 Pro Max (512GB),"50,729,772",2024-07-25
Samsung Galaxy Z Fold6 12GB/256GB,"38,703,149",2024-08-21
iPhone 16 Pro Max (512GB),"48,450,236",2024-09-08
iPhone 16 Pro Max (512GB),"49,739,112",2024-06-15
Samsung Galaxy Z Flip6 12GB/512GB,"35,979,372",2024-08-28
Samsung Galaxy Z Flip6 12GB/512GB,"32,548,415",2024-03-21
iPhone 16 Pro Max (512GB),"48,686,681",2024-09-10
Samsung Galaxy Z Fold6 12GB/1TB,"47,501,914",2023-12-03
iPhone 16,"29,104,647",2023-10-01
Samsung Galaxy Z Fold6 12GB/1TB,"50,278,545",2023-11-10
Samsung Galaxy Z Fold6 12GB/512GB,"44,632,944",2024-02-12
iPhone 16 (256GB),"32,215,430",2024-02-06
iPhone 16 Pro Max,"44,265,604",2024-08-30
iPhone 16 Pro Max (512GB),"45,841,459",2024-08-22
Samsung Galaxy Z Fold6 12GB/512GB,"42,354,691",2024-01-30
Samsung Galaxy Z Fold6 12GB/512GB,"43,344,740",2024-07-21
iPhone 16 Pro,"36,905,767",2024-03-26
Samsung Galaxy Z Fold6 12GB/256GB,"37,386,148",2024-07-02
iPhone 16 Pro (256GB),"36,853,808",2023-10-02
Samsung Galaxy Z Fold6 12GB/256GB,"40,481,109",2024-02-16
iPhone 16 Pro,"39,725,278",2023-11-09
Samsung Galaxy Z Flip6 12GB/512GB,"32,275,165",2023-08-25
Samsung Galaxy Z Flip6 12GB/256GB,"30,108,605",2023-08-18
Samsung Galaxy Z Fold6 12GB/1TB,"49,756,627",2024-09-20
iPhone 16 Pro Max,"44,261,969",2024-07-18
iPhone 16 Pro (256GB),"37,692,664",2023-11-02
iPhone 16 Plus,"33,470,422",2024-07-04
iPhone 16 Pro Max,"48,622,581",2024-08-30
iPhone 16 (256GB),"30,545,286",2024-05-28
Samsung Galaxy Z Fold6 12GB/512GB,"40,633,858",2023-11-22
iPhone 16 (256GB),"29,547,109",2024-08-18
Samsung Galaxy Z Fold6 12GB/512GB,"44,752,662",2023-11-15
iPhone 16 Plus (256GB),"30,247,129",2024-05-09
Samsung Galaxy Z Flip6 12GB/512GB,"33,504,315",2023-12-02
iPhone 16 Pro,"39,928,975",2023-11-16
Samsung Galaxy Z Fold6 12GB/512GB,"41,823,544",2024-04-10
iPhone 16 Plus,"32,409,203",2023-07-22
iPhone 16 Pro,"38,831,627",2023-09-27
iPhone 16 Pro (256GB),"34,198,523",2023-08-15
iPhone 16 Pro Max (512GB),"49,305,100",2024-09-14
Samsung Galaxy Z Fold6 12GB/1TB,"45,455,944",2023-10-19
iPhone 16 Pro (256GB),"35,987,846",2024-01-06
iPhone 16 Pro,"38,851,119",2024-04-27
iPhone 16 Plus (256GB),"33,810,234",2023-10-13
iPhone 16 Pro Max (512GB),"49,537,280",2024-01-07
Samsung Galaxy Z Flip6 12GB/512GB,"33,707,107",2024-01-26
iPhone 16 Pro,"39,500,624",2024-08-19
Samsung Galaxy Z Fold6 12GB/1TB,"47,624,650",2024-09-02
Samsung Galaxy Z Fold6 12GB/512GB,"44,732,561",2024-02-04
iPhone 16 Plus (256GB),"33,106,583",2023-10-28
iPhone 16 Pro Max,"47,668,486",2023-08-22
iPhone 16 Plus (256GB),"34,725,743",2024-07-04
Samsung Galaxy Z Fold6 12GB/512GB,"40,831,372",2023-08-16
Samsung Galaxy Z Fold6 12GB/256GB,"40,777,589",2024-04-09
iPhone 16,"27,848,189",2024-04-14
iPhone 16 Pro Max,"48,157,392",2024-03-22
iPhone 16,"29,330,753",2024-07-27
iPhone 16,"30,980,214",2024-05-12
iPhone 16 (256GB),"28,545,622",2024-04-16
Samsung Galaxy Z Fold6 12GB/512GB,"40,587,676",2024-02-23
iPhone 16 Pro Max,"43,589,723",2024-01-05
Samsung Galaxy Z Fold6 12GB/1TB,"47,410,809",2023-08-19
Samsung Galaxy Z Flip6 12GB/256GB,"28,526,400",2023-08-27
Samsung Galaxy Z Fold6 12GB/256GB,"38,835,174",2024-03-16
iPhone 16 Pro Max (512GB),"50,804,362",2024-08-31
iPhone 16 Plus,"30,889,973",2023-10-16
iPhone 16 Pro Max,"40,844,666",2024-05-22
iPhone 16 Plus (256GB),"30,717,143",2023-07-10
Samsung Galaxy Z Fold6 12GB/256GB,"35,481,534",2023-08-01
iPhone 16 Pro Max (512GB),"45,756,210",2024-06-19
iPhone 16 Pro,"40,141,416",2023-12-27
iPhone 16 Pro (256GB),"34,174,142",2024-08-21
iPhone 16 Pro,"35,829,605",2023-10-30
iPhone 16 (256GB),"28,179,148",2023-07-25
Samsung Galaxy Z Flip6 12GB/512GB,"35,316,745",2024-06-19
Samsung Galaxy Z Fold6 12GB/512GB,"40,903,671",2023-10-15
Samsung Galaxy Z Flip6 12GB/256GB,"32,817,505",2024-03-08
Samsung Galaxy Z Fold6 12GB/512GB,"42,591,505",2024-04-03
Samsung Galaxy Z Flip6 12GB/512GB,"33,382,633",2023-11-12
iPhone 16 Pro Max,"43,577,631",2024-04-24
iPhone 16 (256GB),"28,666,897",2024-04-08
iPhone 16 Plus,"32,232,450",2024-03-12
iPhone 16 Plus,"35,458,467",2023-09-20
Samsung Galaxy Z Fold6 12GB/256GB,"37,610,546",2023-12-19
iPhone 16,"27,110,751",2024-08-28
iPhone 16 (256GB),"29,874,527",2024-06-01
Samsung Galaxy Z Fold6 12GB/512GB,"43,645,883",2023-12-16
Samsung Galaxy Z Flip6 12GB/256GB,"30,975,831",2024-02-12
iPhone 16 Plus,"34,478,423",2024-07-08
Samsung Galaxy Z Flip6 12GB/512GB,"33,396,733",2024-08-10
Samsung Galaxy Z Flip6 12GB/256GB,"30,132,543",2023-08-26
Samsung Galaxy Z Flip6 12GB/256GB,"31,541,439",2024-02-06
iPhone 16 Pro Max (512GB),"50,240,650",2023-09-08
iPhone 16 Pro (256GB),"36,597,652",2023-08-09
Samsung Galaxy Z Fold6 12GB/512GB,"41,712,703",2024-02-15
Samsung Galaxy Z Fold6 12GB/256GB,"39,245,188",2024-04-08
iPhone 16 Plus (256GB),"35,913,713",2023-10-11
iPhone 16 Plus (256GB),"35,584,722",2024-01-05
Samsung Galaxy Z Flip6 12GB/512GB,"34,365,818",2024-06-19
iPhone 16 Pro (256GB),"37,735,394",2024-06-20
iPhone 16 Pro,"40,818,697",2023-09-01
iPhone 16 Plus,"32,425,546",2024-05-25
iPhone 16 Pro Max (512GB),"46,755,887",2023-12-21
Samsung Galaxy Z Fold6 12GB/256GB,"35,646,856",2023-10-02
Samsung Galaxy Z Fold6 12GB/512GB,"41,886,295",2024-04-25
Samsung Galaxy Z Flip6 12GB/512GB,"32,584,484",2023-08-12
iPhone 16 Pro Max (512GB),"45,522,903",2023-10-19
iPhone 16 Pro (256GB),"37,955,244",2024-03-02
iPhone 16 Pro (256GB),"35,700,995",2023-07-17
iPhone 16,"28,417,686",2023-08-15
Samsung Galaxy Z Flip6 12GB/512GB,"35,626,894",2024-01-05
iPhone 16 Pro Max,"44,582,724",2023-10-25
Samsung Galaxy Z Flip6 12GB/256GB,"30,633,436",2024-05-18
iPhone 16 Pro,"40,782,146",2024-05-23
Samsung Galaxy Z Flip6 12GB/256GB,"31,465,195",2024-04-08
iPhone 16 Pro,"38,959,481",2024-05-03
Samsung Galaxy Z Fold6 12GB/1TB,"46,299,830",2024-07-18
iPhone 16 Plus (256GB),"31,705,926",2024-05-14
iPhone 16 Pro Max (512GB),"48,553,650",2024-08-15
Samsung Galaxy Z Fold6 12GB/256GB,"39,792,183",2024-09-02
iPhone 16 (256GB),"32,413,853",2024-08-12
iPhone 16 Plus,"34,641,925",2024-06-19
iPhone 16,"26,257,524",2023-09-21
Samsung Galaxy Z Flip6 12GB/512GB,"33,235,669",2024-07-17
iPhone 16 Pro,"37,499,575",2023-10-11
iPhone 16 Plus (256GB),"33,376,581",2023-07-20
Samsung Galaxy Z Flip6 12GB/256GB,"28,951,149",2024-08-03
iPhone 16 (256GB),"28,956,881",2023-10-15
iPhone 16 Pro Max (512GB),"48,444,228",2024-08-15
iPhone 16,"27,595,798",2023-09-16
iPhone 16 Pro Max,"49,981,687",2024-02-08
Samsung Galaxy Z Fold6 12GB/512GB,"42,271,769",2023-08-16
iPhone 16 (256GB),"32,502,509",2023-09-16
Samsung Galaxy Z Flip6 12GB/256GB,"31,664,122",2024-02-14
iPhone 16 Plus,"31,830,278",2024-02-13
iPhone 16 Pro Max,"45,911,625",2024-01-22
iPhone 16 Pro Max,"50,131,399",2024-07-07
Samsung Galaxy Z Flip6 12GB/512GB,"32,360,312",2024-02-17
Samsung Galaxy Z Fold6 12GB/1TB,"46,356,675",2024-03-31
Samsung Galaxy Z Flip6 12GB/512GB,"32,758,809",2023-12-24
iPhone 16 Plus,"33,639,758",2023-09-24
iPhone 16 Plus (256GB),"35,457,133",2024-05-29
Samsung Galaxy Z Fold6 12GB/256GB,"39,559,623",2023-10-07
iPhone 16 Pro Max,"44,599,506",2023-12-06
iPhone 16 Pro Max (512GB),"50,189,448",2023-12-05
iPhone 16 Pro (256GB),"32,747,729",2024-07-21
Samsung Galaxy Z Fold6 12GB/256GB,"39,336,337",2024-08-15
iPhone 16 Pro (256GB),"35,230,903",2024-06-02
iPhone 16 (256GB),"31,388,789",2024-05-02
iPhone 16 Pro Max (512GB),"50,395,989",2023-10-20
iPhone 16 (256GB),"29,194,435",2023-11-03
Samsung Galaxy Z Fold6 12GB/256GB,"38,661,168",2024-02-01
iPhone 16 Plus,"30,378,378",2023-10-12
Samsung Galaxy Z Fold6 12GB/256GB,"36,853,205",2023-08-13
iPhone 16 Pro,"35,282,970",2023-12-10
Samsung Galaxy Z Fold6 12GB/512GB,"41,674,567",2023-07-17
Samsung Galaxy Z Fold6 12GB/1TB,"47,483,347",2023-12-19
iPhone 16 Pro,"40,279,268",2023-08-18
Samsung Galaxy Z Fold6 12GB/256GB,"38,914,247",2023-07-14
Samsung Galaxy Z Fold6 12GB/256GB,"37,980,446",2024-09-17
Samsung Galaxy Z Flip6 12GB/256GB,"28,438,794",2024-08-19
Samsung Galaxy Z Fold6 12GB/1TB,"48,889,688",2024-02-06
iPhone 16 Pro (256GB),"37,509,420",2023-09-13
Samsung Galaxy Z Flip6 12GB/256GB,"28,767,539",2024-09-23
Samsung Galaxy Z Fold6 12GB/512GB,"40,154,112",2023-09-22
Samsung Galaxy Z Flip6 12GB/256GB,"32,506,451",2023-09-19
Samsung Galaxy Z Fold6 12GB/1TB,"48,769,475",2023-11-05
Samsung Galaxy Z Fold6 12GB/256GB,"40,709,760",2023-10-22
iPhone 16 Pro (256GB),"35,103,233",2023-11-28
iPhone 16 Plus (256GB),"35,427,406",2024-06-27
Samsung Galaxy Z Flip6 12GB/512GB,"35,989,751",2023-09-23
iPhone 16 Plus (256GB),"35,210,239",2024-05-03
iPhone 16 Plus,"30,630,472",2024-09-15
Samsung Galaxy Z Fold6 12GB/256GB,"35,455,147",2024-02-16
Samsung Galaxy Z Flip6 12GB/512GB,"33,995,471",2024-01-25
Samsung Galaxy Z Fold6 12GB/256GB,"36,596,657",2024-04-27
iPhone 16,"28,669,379",2024-02-16
iPhone 16 Plus (256GB),"31,980,501",2023-12-21
iPhone 16 Plus (256GB),"31,152,895",2024-09-11
iPhone 16 Pro,"35,661,134",2023-12-23
iPhone 16 Pro (256GB),"36,177,484",2024-04-09
iPhone 16 Pro Max,"43,772,962",2023-07-11
iPhone 16,"26,117,784",2024-08-11
Samsung Galaxy Z Fold6 12GB/1TB,"46,175,209",2024-07-01
iPhone 16 Plus (256GB),"30,355,100",2023-07-30
iPhone 16 Plus,"34,322,617",2023-09-04
iPhone 16 Plus,"33,577,918",2024-06-27
iPhone 16 Pro,"35,297,642",2024-07-22
Samsung Galaxy Z Fold6 12GB/1TB,"50,173,554",2023-08-22
iPhone 16 Plus,"30,591,424",2023-10-19
iPhone 16 Pro,"35,668,240",2023-10-24
Samsung Galaxy Z Flip6 12GB/256GB,"28,757,135",2023-12-16
Samsung Galaxy Z Flip6 12GB/512GB,"32,967,142",2023-11-11
iPhone 16 Pro (256GB),"37,657,442",2023-12-09
Samsung Galaxy Z Fold6 12GB/256GB,"40,147,660",2024-05-02
iPhone 16 Pro (256GB),"33,190,746",2023-11-30
iPhone 16,"26,417,388",2024-09-15
iPhone 16 Plus (256GB),"34,296,190",2024-09-04
Samsung Galaxy Z Flip6 12GB/512GB,"33,444,771",2023-12-27
Samsung Galaxy Z Fold6 12GB/1TB,"48,532,606",2024-06-16
Samsung Galaxy Z Fold6 12GB/1TB,"45,491,305",2024-02-14
Samsung Galaxy Z Flip6 12GB/256GB,"29,764,706",2024-07-29
iPhone 16 (256GB),"32,647,677",2024-08-28
iPhone 16 Pro Max,"47,903,483",2024-06-24
iPhone 16 Plus,"34,245,673",2023-10-12
iPhone 16 Pro,"36,115,108",2024-08-05
iPhone 16,"28,688,393",2023-11-14
iPhone 16,"30,961,915",2024-08-26
iPhone 16,"28,250,795",2023-12-22
Samsung Galaxy Z Fold6 12GB/512GB,"41,948,836",2024-07-01
Samsung Galaxy Z Fold6 12GB/1TB,"48,168,341",2024-03-15
Samsung Galaxy Z Flip6 12GB/256GB,"30,404,285",2024-04-28
Samsung Galaxy Z Fold6 12GB/1TB,"49,711,112",2023-11-17
Samsung Galaxy Z Flip6 12GB/256GB,"32,149,439",2023-09-07
iPhone 16 Pro Max (512GB),"45,454,721",2023-10-07
iPhone 16 Pro,"35,970,243",2024-09-05
iPhone 16 Pro,"35,281,110",2023-08-18
iPhone 16 Pro (256GB),"36,519,340",2023-10-18
iPhone 16 Pro Max (512GB),"50,564,893",2023-07-26
iPhone 16 Plus,"30,478,178",2024-08-12
iPhone 16 Pro Max,"45,826,195",2023-09-08
Samsung Galaxy Z Flip6 12GB/256GB,"31,293,643",2024-01-21
Samsung Galaxy Z Fold6 12GB/256GB,"35,334,443",2023-12-17
Samsung Galaxy Z Fold6 12GB/1TB,"47,448,387",2023-10-02
Samsung Galaxy Z Fold6 12GB/256GB,"38,775,360",2023-07-20
iPhone 16 (256GB),"29,588,540",2023-12-01
iPhone 16 Pro,"35,424,878",2024-01-04
iPhone 16 Pro (256GB),"33,348,683",2024-01-23
iPhone 16 Pro (256GB),"36,526,200",2024-03-14
Samsung Galaxy Z Fold6 12GB/1TB,"50,966,455",2024-06-16
iPhone 16 Plus,"35,221,948",2024-05-25
Samsung Galaxy Z Fold6 12GB/256GB,"40,358,227",2024-05-04
iPhone 16 (256GB),"29,352,578",2024-08-25
iPhone 16,"25,416,948",2023-08-17
Samsung Galaxy Z Fold6 12GB/256GB,"37,523,188",2023-07-20
Samsung Galaxy Z Flip6 12GB/256GB,"28,312,691",2023-10-10
iPhone 16,"29,696,259",2024-07-30
iPhone 16 Pro Max,"47,265,648",2024-07-23
iPhone 16 Pro (256GB),"36,645,127",2023-07-28
iPhone 16 (256GB),"28,906,451",2023-11-21
iPhone 16,"25,566,732",2024-05-18
iPhone 16 Plus (256GB),"35,189,553",2023-12-20
Samsung Galaxy Z Fold6 12GB/256GB,"37,935,988",2024-07-29
iPhone 16 Pro Max (512GB),"48,360,868",2024-09-15
iPhone 16 Plus,"32,511,680",2024-02-05
iPhone 16 Plus,"31,670,206",2024-05-08
Samsung Galaxy Z Fold6 12GB/1TB,"48,403,300",2023-08-06
iPhone 16 Pro,"40,956,704",2024-08-04
iPhone 16,"25,737,551",2024-06-12
Samsung Galaxy Z Fold6 12GB/1TB,"47,936,635",2024-05-23
iPhone 16 Plus,"35,963,754",2024-08-11
Samsung Galaxy Z Fold6 12GB/512GB,"45,413,217",2024-07-01
iPhone 16 Plus,"31,339,949",2024-03-30
iPhone 16 Plus,"32,891,735",2024-03-07
Samsung Galaxy Z Fold6 12GB/1TB,"50,134,884",2023-07-13
Samsung Galaxy Z Flip6 12GB/512GB,"32,280,917",2023-09-16
iPhone 16 Pro (256GB),"35,875,293",2024-08-29
Samsung Galaxy Z Flip6 12GB/512GB,"34,272,146",2023-08-29
iPhone 16 Plus,"34,621,454",2024-01-30
iPhone 16 Pro Max (512GB),"45,291,444",2023-12-22
iPhone 16 Pro Max (512GB),"48,978,253",2024-07-11
iPhone 16 Plus,"30,283,186",2024-08-16
iPhone 16 Pro Max (512GB),"47,411,873",2024-02-28
Samsung Galaxy Z Fold6 12GB/256GB,"35,896,911",2023-07-13
Samsung Galaxy Z Fold6 12GB/512GB,"42,220,815",2024-03-11
iPhone 16 (256GB),"28,280,147",2023-12-14
iPhone 16 Plus (256GB),"33,329,493",2024-07-01
Samsung Galaxy Z Fold6 12GB/1TB,"46,671,593",2023-09-25
iPhone 16 Pro,"38,184,616",2023-08-27
iPhone 16 Pro Max,"49,678,748",2023-08-24
iPhone 16 (256GB),"31,857,724",2023-09-03
iPhone 16 Plus (256GB),"33,737,822",2023-10-07
iPhone 16 Plus,"34,745,604",2024-06-22
iPhone 16 Plus (256GB),"33,268,644",2023-11-24
iPhone 16 Pro,"39,760,993",2024-05-15
Samsung Galaxy Z Flip6 12GB/512GB,"35,168,800",2024-07-18
Samsung Galaxy Z Flip6 12GB/512GB,"35,347,790",2024-03-29
Samsung Galaxy Z Fold6 12GB/1TB,"48,848,581",2024-04-17
Samsung Galaxy Z Fold6 12GB/256GB,"39,877,631",2023-08-16
iPhone 16 Pro,"36,988,760",2023-08-28
iPhone 16 Pro (256GB),"32,750,631",2024-06-11
Samsung Galaxy Z Fold6 12GB/512GB,"40,341,728",2024-09-03
iPhone 16 Pro,"39,563,186",2024-08-03
Samsung Galaxy Z Flip6 12GB/512GB,"32,868,310",2023-07-23
iPhone 16 Plus,"34,816,823",2024-09-12
Samsung Galaxy Z Fold6 12GB/256GB,"38,829,856",2024-07-26
iPhone 16 Plus,"34,175,854",2023-09-19
iPhone 16 Pro Max (512GB),"46,937,351",2023-11-05
Samsung Galaxy Z Flip6 12GB/256GB,"30,713,339",2024-09-20
iPhone 16 Pro,"38,519,820",2024-03-31
Samsung Galaxy Z Fold6 12GB/256GB,"36,618,908",2024-02-28
iPhone 16 Plus,"33,102,483",2024-07-16
iPhone 16 Plus,"33,137,670",2023-12-22
iPhone 16 Plus (256GB),"34,491,656",2023-12-21
iPhone 16 Pro,"38,772,749",2024-09-11
iPhone 16 Pro (256GB),"35,721,939",2024-07-16
iPhone 16 Pro,"35,813,151",2023-09-20
Samsung Galaxy Z Fold6 12GB/256GB,"37,831,327",2024-02-03
iPhone 16 (256GB),"29,875,705",2023-07-19
iPhone 16 (256GB),"29,115,718",2024-05-07
iPhone 16 Plus (256GB),"30,168,196",2024-04-04
Samsung Galaxy Z Fold6 12GB/512GB,"45,714,345",2024-07-10
Samsung Galaxy Z Flip6 12GB/256GB,"28,499,173",2023-12-30
Samsung Galaxy Z Fold6 12GB/512GB,"45,848,953",2024-01-26
iPhone 16 Pro,"35,580,134",2023-08-04
iPhone 16 Pro,"35,608,751",2023-12-21
Samsung Galaxy Z Flip6 12GB/512GB,"35,882,365",2024-09-15
iPhone 16 Pro Max (512GB),"50,507,735",2023-12-17
Samsung Galaxy Z Fold6 12GB/1TB,"47,959,846",2023-11-14
Samsung Galaxy Z Fold6 12GB/1TB,"48,430,701",2024-03-16
iPhone 16 Pro (256GB),"32,934,470",2024-03-05
iPhone 16 Pro Max,"41,388,357",2024-01-21
iPhone 16 Pro (256GB),"32,351,856",2024-06-07
iPhone 16 Plus (256GB),"33,713,908",2024-08-29
Samsung Galaxy Z Flip6 12GB/512GB,"34,353,755",2023-09-18
Samsung Galaxy Z Flip6 12GB/256GB,"32,789,166",2023-07-21
iPhone 16 Plus (256GB),"35,567,914",2024-05-02
iPhone 16 Pro (256GB),"36,183,489",2023-12-24
iPhone 16 Plus (256GB),"30,225,657",2023-07-15
iPhone 16 Plus,"33,802,878",2023-07-21
Samsung Galaxy Z Fold6 12GB/1TB,"47,781,368",2024-09-06
iPhone 16 Plus (256GB),"35,881,540",2024-04-05
iPhone 16 Plus (256GB),"31,745,945",2024-01-02
iPhone 16 Pro,"38,362,452",2023-10-01
iPhone 16 Pro Max (512GB),"46,316,391",2023-12-25
iPhone 16 Plus,"33,929,983",2023-10-17
Samsung Galaxy Z Fold6 12GB/512GB,"40,652,393",2024-05-31
Samsung Galaxy Z Flip6 12GB/512GB,"35,567,499",2023-09-18
Samsung Galaxy Z Fold6 12GB/512GB,"42,362,389",2024-08-23
iPhone 16 (256GB),"31,983,234",2023-12-16
iPhone 16 Pro Max,"46,574,918",2023-10-09
iPhone 16 Plus (256GB),"33,263,840",2024-02-06
iPhone 16 Pro (256GB),"37,807,250",2023-09-13
iPhone 16 Pro (256GB),"36,805,262",2023-09-16
iPhone 16 Pro (256GB),"33,530,292",2023-11-18
iPhone 16 Pro (256GB),"35,263,234",2024-03-01
iPhone 16 Pro (256GB),"36,616,899",2024-06-01
Samsung Galaxy Z Flip6 12GB/512GB,"35,459,809",2024-04-02
Samsung Galaxy Z Fold6 12GB/1TB,"50,750,723",2024-03-24
iPhone 16 Pro Max (512GB),"50,442,133",2024-06-12
iPhone 16 (256GB),"31,997,831",2024-07-31
Samsung Galaxy Z Fold6 12GB/1TB,"45,194,207",2024-01-01
iPhone 16 Plus,"30,599,521",2023-12-10
iPhone 16 Pro Max,"40,279,911",2023-11-12
Samsung Galaxy Z Fold6 12GB/256GB,"39,728,948",2023-11-29
iPhone 16 Pro Max,"43,251,755",2023-07-10
iPhone 16 Pro,"36,108,293",2024-03-19
iPhone 16 Pro Max,"45,703,762",2023-07-18
iPhone 16 (256GB),"30,348,605",2023-07-28
Samsung Galaxy Z Fold6 12GB/512GB,"40,965,285",2023-12-10
iPhone 16 (256GB),"31,503,212",2023-08-31
iPhone 16 Plus,"31,383,850",2024-07-14
iPhone 16 Pro Max (512GB),"48,198,519",2024-02-04
iPhone 16 Plus,"30,575,289",2024-08-24
Samsung Galaxy Z Flip6 12GB/256GB,"29,290,983",2024-04-26
Samsung Galaxy Z Flip6 12GB/256GB,"30,252,781",2023-09-26
iPhone 16 Pro Max (512GB),"45,287,346",2024-07-18
iPhone 16,"30,213,361",2024-08-13
iPhone 16 (256GB),"31,255,812",2024-09-22
iPhone 16 Plus (256GB),"35,423,211",2023-07-17
iPhone 16 Pro Max (512GB),"47,268,132",2023-08-09
Samsung Galaxy Z Fold6 12GB/256GB,"37,945,958",2024-03-02
iPhone 16 Pro Max (512GB),"45,545,620",2024-08-24
Samsung Galaxy Z Fold6 12GB/512GB,"45,911,425",2024-05-24
iPhone 16 Pro (256GB),"33,657,637",2023-09-17
Samsung Galaxy Z Fold6 12GB/1TB,"46,364,448",2024-09-11
iPhone 16 Pro Max,"42,430,762",2023-10-02
Samsung Galaxy Z Flip6 12GB/512GB,"33,694,423",2024-03-14
iPhone 16 Pro,"37,159,914",2024-06-09
iPhone 16 Plus (256GB),"32,386,265",2023-11-07
iPhone 16 (256GB),"32,732,693",2024-02-14
iPhone 16 Pro Max (512GB),"50,620,805",2024-09-25
iPhone 16,"29,687,121",2023-12-04
Samsung Galaxy Z Flip6 12GB/512GB,"32,910,697",2024-05-27
Samsung Galaxy Z Fold6 12GB/512GB,"40,741,824",2023-10-19
Samsung Galaxy Z Flip6 12GB/256GB,"32,889,252",2023-11-10
iPhone 16 Pro,"37,938,520",2024-01-04
iPhone 16 Pro,"39,633,471",2024-07-20
iPhone 16 Plus,"31,346,661",2024-02-26
Samsung Galaxy Z Flip6 12GB/256GB,"32,324,960",2023-09-09
iPhone 16 Pro (256GB),"33,646,977",2024-01-26
iPhone 16 Pro,"35,336,334",2024-01-11
iPhone 16 (256GB),"31,181,318",2024-08-16
iPhone 16 Pro,"37,160,439",2023-09-17
Samsung Galaxy Z Fold6 12GB/1TB,"50,369,465",2024-03-19
iPhone 16 Plus (256GB),"31,658,136",2023-10-22
iPhone 16,"28,551,965",2023-07-24
iPhone 16 Pro Max,"40,115,770",2024-01-31
Samsung Galaxy Z Fold6 12GB/512GB,"40,109,717",2024-01-24
iPhone 16 Pro Max (512GB),"45,733,744",2024-06-25
iPhone 16 Pro Max,"45,976,412",2024-05-08
Samsung Galaxy Z Flip6 12GB/512GB,"34,394,538",2024-07-04
Samsung Galaxy Z Fold6 12GB/1TB,"48,741,457",2024-02-14
iPhone 16 Plus (256GB),"33,667,924",2023-11-24
iPhone 16 (256GB),"32,393,811",2023-08-15
Samsung Galaxy Z Flip6 12GB/512GB,"32,981,731",2024-05-09
iPhone 16 Plus (256GB),"35,657,679",2024-07-17
Samsung Galaxy Z Flip6 12GB/256GB,"32,686,719",2024-05-23
iPhone 16 (256GB),"30,793,802",2024-07-17
iPhone 16 Pro (256GB),"35,461,486",2023-12-11
Samsung Galaxy Z Flip6 12GB/512GB,"35,870,868",2023-11-17
iPhone 16 Pro,"38,901,709",2023-07-10
Samsung Galaxy Z Flip6 12GB/256GB,"28,225,148",2024-03-09
iPhone 16 Pro,"39,102,648",2024-04-25
iPhone 16 Plus,"30,473,372",2024-02-15
Samsung Galaxy Z Fold6 12GB/256GB,"38,545,788",2024-07-28
iPhone 16 Plus,"32,823,302",2024-01-02
Samsung Galaxy Z Fold6 12GB/512GB,"41,326,402",2024-04-06
iPhone 16 Pro (256GB),"32,726,769",2023-11-10
iPhone 16 Plus (256GB),"32,354,296",2024-03-28
Samsung Galaxy Z Flip6 12GB/512GB,"33,650,845",2024-08-31
iPhone 16,"29,395,223",2023-11-04
Samsung Galaxy Z Flip6 12GB/256GB,"32,960,166",2024-07-15
iPhone 16 Pro Max,"47,361,574",2023-12-17
Samsung Galaxy Z Fold6 12GB/256GB,"40,996,193",2024-09-02
Samsung Galaxy Z Flip6 12GB/256GB,"32,462,644",2023-09-24
iPhone 16 (256GB),"32,402,479",2023-09-14
Samsung Galaxy Z Flip6 12GB/256GB,"28,130,992",2024-07-11
Samsung Galaxy Z Fold6 12GB/1TB,"50,285,435",2024-05-25
Samsung Galaxy Z Fold6 12GB/1TB,"47,787,797",2023-09-26
iPhone 16,"25,393,530",2024-07-13
iPhone 16 Pro (256GB),"32,222,704",2024-09-04
iPhone 16,"29,324,892",2023-12-16
iPhone 16 Pro (256GB),"37,779,196",2023-10-02
iPhone 16,"30,436,646",2024-04-26
iPhone 16 Plus (256GB),"34,457,572",2024-01-29
iPhone 16 (256GB),"31,643,405",2023-09-16
iPhone 16,"26,565,506",2024-06-06
